Sentence #,Sentence,POS,Tag
Sentence: 568,"Health officials say the need for new regulations became apparent during the 2003 SARS , Severe Acute Respiratory Syndrome outbreak , when authorities found it difficult to get in touch with airline passengers who may have been exposed to the illness .","['NN', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'VBD', 'JJ', 'IN', 'DT', 'CD', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'NN', ',', 'WRB', 'NNS', 'VBD', 'PRP', 'JJ', 'TO', 'VB', 'IN', 'NN', 'IN', 'NN', 'NNS', 'WP', 'MD', 'VB', 'VBN', 'VBN', 'TO', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'B-nat', 'O', 'B-nat', 'I-nat', 'I-nat', 'I-nat', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 569,"The proposals come amid growing concern about the spread of bird flu , which has killed more than 60 people in Asia since 2003 .","['DT', 'NNS', 'VBP', 'IN', 'VBG', 'NN', 'IN', 'DT', 'NN', 'IN', 'NN', 'NN', ',', 'WDT', 'VBZ', 'VBN', 'JJR', 'IN', 'CD', 'NNS', 'IN', 'NNP', 'IN', 'CD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-tim', 'O']"
Sentence: 570,Pakistani police have arrested four alleged members of an Islamic militant group in connection with the murder of a prominent Shi'ite Muslim cleric earlier this year .,"['JJ', 'NNS', 'VBP', 'VBN', 'CD', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'NN', 'RBR', 'DT', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O']"
Sentence: 571,"A senior police official , Saud Aziz , says the four wanted in connection with the slaying of Agha Ziauddin in the town of Gilgit in January were picked up in the city of Rawalpindi .","['DT', 'JJ', 'NN', 'NN', ',', 'NNP', 'NNP', ',', 'VBZ', 'DT', 'CD', 'VBN', 'IN', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'IN', 'NNP', 'IN', 'NNP', 'VBD', 'VBN', 'RP', 'IN', 'DT', 'NN', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 572,The murder sparked sectarian violence that left at least 14 people dead .,"['DT', 'NN', 'VBD', 'JJ', 'NN', 'WDT', 'VBD', 'IN', 'JJS', 'CD', 'NNS', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 573,The official says the suspects belong to the Sunni Muslim Lashkar-e-Jhangvi and that they were plotting to attack Shi'ite events last week but changed their minds because of tight security .,"['DT', 'NN', 'VBZ', 'DT', 'NNS', 'VBP', 'TO', 'DT', 'NNP', 'NNP', 'NNP', 'CC', 'IN', 'PRP', 'VBD', 'VBG', 'TO', 'VB', 'NNP', 'NNS', 'JJ', 'NN', 'CC', 'VBD', 'PRP$', 'NNS', 'IN', 'IN', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 574,The banned group is accused of killing hundreds of Pakistani Shi'ite Muslims in recent years and is believed to have links to the al-Qaida terrorist network .,"['DT', 'VBN', 'NN', 'VBZ', 'VBN', 'IN', 'VBG', 'NNS', 'IN', 'JJ', 'NNP', 'NNPS', 'IN', 'JJ', 'NNS', 'CC', 'VBZ', 'VBN', 'TO', 'VB', 'NNS', 'TO', 'DT', 'NNP', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O']"
Sentence: 575,"The name "" Latvia "" originates from the ancient Latgalians , one of four eastern Baltic tribes that formed the ethnic core of the Latvian people ( ca. 8th - 12th centuries A.D. ) .","['DT', 'NN', '``', 'NNP', '``', 'VBZ', 'IN', 'DT', 'JJ', 'NNS', ',', 'CD', 'IN', 'CD', 'JJ', 'NNP', 'NNS', 'WDT', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'LRB', 'NN', 'CD', ':', 'JJ', 'NNS', 'NNP', 'RRB', '.']","['O', 'O', 'O', 'B-art', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O']"
Sentence: 576,"The region subsequently came under the control of Germans , Poles , Swedes , and finally , Russians .","['DT', 'NN', 'RB', 'VBD', 'IN', 'DT', 'NN', 'IN', 'NNS', ',', 'NNS', ',', 'NNS', ',', 'CC', 'RB', ',', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-gpe', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'B-gpe', 'O']"
Sentence: 577,"A Latvian republic emerged following World War I , but it was annexed by the USSR in 1940 - an action never recognized by the US and many other countries .","['DT', 'JJ', 'NN', 'VBD', 'VBG', 'NNP', 'NNP', 'NNP', ',', 'CC', 'PRP', 'VBD', 'VBN', 'IN', 'DT', 'NNP', 'IN', 'CD', 'IN', 'DT', 'NN', 'RB', 'VBN', 'IN', 'DT', 'NNP', 'CC', 'JJ', 'JJ', 'NNS', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'B-eve', 'I-eve', 'I-eve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O']"
Sentence: 578,Latvia reestablished its independence in 1991 following the breakup of the Soviet Union .,"['NNP', 'VBD', 'PRP$', 'NN', 'IN', 'CD', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'I-gpe', 'O']"
Sentence: 579,"Although the last Russian troops left in 1994 , the status of the Russian minority ( some 30 % of the population ) remains of concern to Moscow .","['IN', 'DT', 'JJ', 'JJ', 'NNS', 'VBD', 'IN', 'CD', ',', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'LRB', 'DT', 'CD', 'NN', 'IN', 'DT', 'NN', 'RRB', 'VBZ', 'IN', 'NN', 'TO', 'NNP', '.']","['O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O']"
Sentence: 580,Latvia joined both NATO and the EU in the spring of 2004 .,"['NNP', 'VBD', 'DT', 'NNP', 'CC', 'DT', 'NNP', 'IN', 'DT', 'NN', 'IN', 'CD', '.']","['B-gpe', 'O', 'O', 'B-org', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 581,Bolivia is one of the poorest and least developed countries in Latin America .,"['NNP', 'VBZ', 'CD', 'IN', 'DT', 'JJS', 'CC', 'JJS', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 582,"Following a disastrous economic crisis during the early 1980s , reforms spurred private investment , stimulated economic growth , and cut poverty rates in the 1990s .","['VBG', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NNS', ',', 'NNS', 'VBD', 'JJ', 'NN', ',', 'VBD', 'JJ', 'NN', ',', 'CC', 'VBD', 'NN', 'NNS', 'IN', 'DT', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 583,"The period 2003 - 5 was characterized by political instability , racial tensions , and violent protests against plans - subsequently abandoned - to export Bolivia 's newly discovered natural gas reserves to large northern hemisphere markets .","['DT', 'NN', 'CD', ':', 'CD', 'VBD', 'VBN', 'IN', 'JJ', 'NN', ',', 'JJ', 'NNS', ',', 'CC', 'JJ', 'NNS', 'IN', 'NNS', 'IN', 'RB', 'VBN', ':', 'TO', 'VB', 'NNP', 'POS', 'RB', 'VBN', 'JJ', 'NN', 'NNS', 'TO', 'JJ', 'JJ', 'NN', 'NNS', '.']","['O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 584,"In 2005 , the government passed a controversial hydrocarbons law that imposed significantly higher royalties and required foreign firms then operating under risk-sharing contracts to surrender all production to the state energy company in exchange for a predetermined service fee .","['IN', 'CD', ',', 'DT', 'NN', 'VBD', 'DT', 'JJ', 'NNS', 'NN', 'WDT', 'VBD', 'RB', 'JJR', 'NNS', 'CC', 'VBD', 'JJ', 'NNS', 'RB', 'VBG', 'IN', 'JJ', 'NNS', 'TO', 'VB', 'DT', 'NN', 'TO', 'DT', 'NN', 'NN', 'NN', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 585,"After higher prices for mining and hydrocarbons exports produced a fiscal surplus in 2008 , the global recession in 2009 slowed growth .","['IN', 'JJR', 'NNS', 'IN', 'NN', 'CC', 'NNS', 'NNS', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'CD', ',', 'DT', 'JJ', 'NN', 'IN', 'CD', 'VBD', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O']"
Sentence: 586,"Nevertheless , Bolivia recorded the highest growth rate in South America that year .","['RB', ',', 'NNP', 'VBD', 'DT', 'JJS', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'DT', 'NN', '.']","['O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O']"
Sentence: 587,During 2010 an increase in world commodity prices resulted in the biggest trade surplus in history .,"['IN', 'CD', 'DT', 'NN', 'IN', 'NN', 'NN', 'NNS', 'VBD', 'IN', 'DT', 'JJS', 'NN', 'NN', 'IN', 'NN', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 588,"However , a lack of foreign investment in the key sectors of mining and hydrocarbons and higher food prices pose challenges for the Bolivian economy .","['RB', ',', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'NN', 'CC', 'NNS', 'CC', 'JJR', 'NN', 'NNS', 'VBP', 'NNS', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O']"
Sentence: 589,Autonomy for the Swazis of southern Africa was guaranteed by the British in the late 19th century ; independence was granted in 1968 .,"['NN', 'IN', 'DT', 'NNS', 'IN', 'JJ', 'NNP', 'VBD', 'VBN', 'IN', 'DT', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NN', ';', 'NN', 'VBD', 'VBN', 'IN', 'CD', '.']","['O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 590,"Student and labor unrest during the 1990s pressured King MSWATI III , the world 's last absolute monarch , to grudgingly allow political reform and greater democracy , although he has backslid on these promises in recent years .","['NN', 'CC', 'NN', 'NN', 'IN', 'DT', 'NNS', 'VBD', 'NNP', 'NNP', 'NNP', ',', 'DT', 'NN', 'POS', 'JJ', 'JJ', 'NN', ',', 'TO', 'RB', 'VB', 'JJ', 'NN', 'CC', 'JJR', 'NN', ',', 'IN', 'PRP', 'VBZ', 'VBN', 'IN', 'DT', 'NNS', 'IN', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 591,"A constitution came into effect in 2006 , but the legal status of political parties remains unclear .","['DT', 'NN', 'VBD', 'IN', 'NN', 'IN', 'CD', ',', 'CC', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 592,The African United Democratic Party tried unsuccessfully to register as an official political party in mid 2006 .,"['DT', 'JJ', 'NNP', 'NNP', 'NNP', 'VBD', 'RB', 'TO', 'VB', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'JJ', 'CD', '.']","['O', 'B-gpe', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 593,Talks over the constitution broke down between the government and progressive groups in 2007 .,"['NNS', 'IN', 'DT', 'NN', 'VBD', 'RP', 'IN', 'DT', 'NN', 'CC', 'JJ', 'NNS', 'IN', 'CD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 594,Swaziland recently surpassed Botswana as the country with the world 's highest known HIV / AIDS prevalence rate .,"['NNP', 'RB', 'VBD', 'NNP', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'POS', 'JJS', 'VBN', 'NNP', 'CC', 'NNP', 'NN', 'NN', '.']","['B-gpe', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-nat', 'O', 'B-nat', 'O', 'O', 'O']"
Sentence: 595,"First colonized by the Spanish , the islands came under British control in the early 19th century .","['RB', 'VBN', 'IN', 'DT', 'NNS', ',', 'DT', 'NNS', 'VBD', 'IN', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
Sentence: 596,The islands ' sugar industry was hurt by the emancipation of the slaves in 1834 .,"['DT', 'NNS', 'POS', 'NN', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNS', 'IN', 'CD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 597,"Manpower was replaced with the importation of contract laborers from India between 1845 and 1917 , which boosted sugar production as well as the cocoa industry .","['NN', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', 'NNS', 'IN', 'NNP', 'IN', 'CD', 'CC', 'CD', ',', 'WDT', 'VBD', 'NN', 'NN', 'RB', 'RB', 'IN', 'DT', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-tim', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 598,The discovery of oil on Trinidad in 1910 added another important export .,"['DT', 'NN', 'IN', 'NN', 'IN', 'NNP', 'IN', 'CD', 'VBD', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O']"
Sentence: 599,Independence was attained in 1962 .,"['NN', 'VBD', 'VBN', 'IN', 'CD', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 600,The country is one of the most prosperous in the Caribbean thanks largely to petroleum and natural gas production and processing .,"['DT', 'NN', 'VBZ', 'CD', 'IN', 'DT', 'RBS', 'JJ', 'IN', 'DT', 'NNP', 'NNS', 'RB', 'TO', 'NN', 'CC', 'JJ', 'NN', 'NN', 'CC', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 601,"Tourism , mostly in Tobago , is targeted for expansion and is growing .","['NN', ',', 'RB', 'IN', 'NNP', ',', 'VBZ', 'VBN', 'IN', 'NN', 'CC', 'VBZ', 'VBG', '.']","['O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 602,The government is coping with a rise in violent crime .,"['DT', 'NN', 'VBZ', 'VBG', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 603,"A GOATHERD , driving his flock from their pasture at eventide , found some Wild Goats mingled among them , and shut them up together with his own for the night .","['DT', 'NN', ',', 'VBG', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NN', ',', 'VBD', 'DT', 'JJ', 'NNS', 'VBN', 'IN', 'PRP', ',', 'CC', 'VBD', 'PRP', 'RP', 'RB', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 604,"The next day it snowed very hard , so that he could not take the herd to their usual feeding places , but was obliged to keep them in the fold .","['DT', 'JJ', 'NN', 'PRP', 'VBD', 'RB', 'JJ', ',', 'RB', 'IN', 'PRP', 'MD', 'RB', 'VB', 'DT', 'NN', 'TO', 'PRP$', 'JJ', 'NN', 'NNS', ',', 'CC', 'VBD', 'VBN', 'TO', 'VB', 'PRP', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 605,"He gave his own goats just sufficient food to keep them alive , but fed the strangers more abundantly in the hope of enticing them to stay with him and of making them his own .","['PRP', 'VBD', 'PRP$', 'JJ', 'NNS', 'RB', 'JJ', 'NN', 'TO', 'VB', 'PRP', 'JJ', ',', 'CC', 'VBD', 'DT', 'NNS', 'RBR', 'RB', 'IN', 'DT', 'NN', 'IN', 'VBG', 'PRP', 'TO', 'VB', 'IN', 'PRP', 'CC', 'IN', 'VBG', 'PRP', 'PRP$', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 606,"When the thaw set in , he led them all out to feed , and the Wild Goats scampered away as fast as they could to the mountains .","['WRB', 'DT', 'NN', 'VBD', 'IN', ',', 'PRP', 'VBD', 'PRP', 'DT', 'RP', 'TO', 'VB', ',', 'CC', 'DT', 'JJ', 'NNS', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'PRP', 'MD', 'TO', 'DT', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 607,"The Goatherd scolded them for their ingratitude in leaving him , when during the storm he had taken more care of them than of his own herd .","['DT', 'NN', 'VBD', 'PRP', 'IN', 'PRP$', 'NN', 'IN', 'VBG', 'PRP', ',', 'WRB', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'VBN', 'RBR', 'NN', 'IN', 'PRP', 'IN', 'IN', 'PRP$', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 608,"One of them , turning about , said to him : "" That is the very reason why we are so cautious ; for if you yesterday treated us better than the Goats you have had so long , it is plain also that if others came after us , you would in the same manner prefer them to ourselves . ""","['CD', 'IN', 'PRP', ',', 'VBG', 'RB', ',', 'VBD', 'TO', 'PRP', ':', '``', 'DT', 'VBZ', 'DT', 'JJ', 'NN', 'WRB', 'PRP', 'VBP', 'RB', 'JJ', ';', 'IN', 'IN', 'PRP', 'NN', 'VBD', 'PRP', 'JJR', 'IN', 'DT', 'NNS', 'PRP', 'VBP', 'VBN', 'RB', 'RB', ',', 'PRP', 'VBZ', 'JJ', 'RB', 'IN', 'IN', 'NNS', 'VBD', 'IN', 'PRP', ',', 'PRP', 'MD', 'IN', 'DT', 'JJ', 'NN', 'VB', 'PRP', 'TO', 'PRP', '.', '``']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 609,Old friends can not with impunity be sacrificed for new ones .,"['JJ', 'NNS', 'MD', 'RB', 'IN', 'NN', 'VB', 'VBN', 'IN', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 610,"A KIND-HEARTED Physician sitting at the bedside of a patient afflicted with an incurable and painful disease , heard a noise behind him , and turning saw a cat laughing at the feeble efforts of a wounded mouse to drag itself out of the room .","['DT', 'JJ', 'NN', 'VBG', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBN', 'IN', 'DT', 'JJ', 'CC', 'JJ', 'NN', ',', 'VBD', 'DT', 'NN', 'IN', 'PRP', ',', 'CC', 'VBG', 'VBD', 'DT', 'NN', 'VBG', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'VBN', 'NN', 'TO', 'VB', 'PRP', 'IN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 611,""" You cruel beast ! "" cried he .","['``', 'PRP', 'JJ', 'NN', '.', '``', 'VBD', 'PRP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 612,""" Why do n't you kill it at once , like a lady ? ""","['``', 'WRB', 'VBP', 'RB', 'PRP', 'VB', 'PRP', 'IN', 'RB', ',', 'IN', 'DT', 'NN', '.', '``']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 613,"Rising , he kicked the cat out of the door , and picking up the mouse compassionately put it out of its misery by pulling off its head .","['VBG', ',', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'IN', 'DT', 'NN', ',', 'CC', 'VBG', 'RP', 'DT', 'NN', 'RB', 'VBD', 'PRP', 'IN', 'IN', 'PRP$', 'NN', 'IN', 'VBG', 'RP', 'PRP$', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 614,"Recalled to the bedside by the moans of his patient , the Kind-hearted Physician administered a stimulant , a tonic , and a nutrient , and went away .","['VBN', 'TO', 'DT', 'NN', 'IN', 'DT', 'NNS', 'IN', 'PRP$', 'NN', ',', 'DT', 'JJ', 'NN', 'VBD', 'DT', 'NN', ',', 'DT', 'JJ', ',', 'CC', 'DT', 'NN', ',', 'CC', 'VBD', 'RB', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 615,"Kids these days , they grow up too quickly and know entirely too much too soon .","['NNS', 'DT', 'NNS', ',', 'PRP', 'VBP', 'RP', 'RB', 'RB', 'CC', 'VB', 'RB', 'RB', 'RB', 'RB', 'RB', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 616,I mean this one friend of mine was trying to get his boy into Nursery Rhymes .,"['PRP', 'VBP', 'DT', 'CD', 'NN', 'IN', 'NN', 'VBD', 'VBG', 'TO', 'VB', 'PRP$', 'NN', 'IN', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
